. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . . 14 . 45 16 . 56 . . . 24 . 45 36 . 56 23 12 6 12 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 13 . . 23 . 34 . . 25 . . 45 23 . 34 12 . 25 13 . 45 . 12 5 13 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 34 . 12 34 . . 15 . . 36 . 16 35 . . 25 . . 46 . 26 45 12 6 14 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 34 . 13 24 . . 15 . . 36 56 13 . . . 25 . . 46 56 . 24 12 6 15 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 . . 34 . 13 24 . 35 . . 25 34 . . 24 . 35 12 . 25 . . 13 . 12 5 16 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . . . . . . 13 . 24 35 45 . 12 . . 13 . 24 35 45 12 . 12 5 17 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . . . . . . 34 . . 56 35 14 16 . . 34 . . 56 35 24 26 12 6 18 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . . . . . . 34 . 13 25 45 . 12 . . 34 . 13 25 45 12 . 12 5 19 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . . . . . . 34 . 35 46 . 15 16 . . 34 . 35 46 . 25 26 12 6 20 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . . . . . 13 45 . 24 35 . . 12 . 13 45 . 24 35 . 12 . 12 5 21 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . . . . 34 15 . 13 45 . . . . 34 25 . 23 45 12 5 22 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . . . . 34 15 35 14 . . . . . 34 25 35 24 . 12 5 23 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . . 34 . . 15 . 13 45 . . 34 . . 25 . 23 45 12 5 24 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . . 34 . . 15 35 14 . . . 34 . . 25 35 24 . 12 5 25 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . . 34 . 35 14 . 15 . . . 34 . 35 24 . 25 . 12 5 26 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . 13 24 . . . . 12 34 . 13 24 . . 12 . . 34 12 4 27 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . 13 24 . . . 34 12 . . 13 24 . . 12 34 . . 12 4 28 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 12 . . 12 . 13 24 . 34 . . 12 . . 13 24 . 34 12 . . . 12 4 29 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 13 . . 13 . . . . 24 15 45 12 . . . . . 24 35 45 . 23 12 5 30 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 13 . . 13 . . 24 . . 15 45 12 . . . 24 . . 35 45 . 23 12 5 31 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 13 . . 13 . . 34 . 45 . . 25 23 . . 34 . 45 13 . 15 . 12 5 32 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 13 . . 13 . . 45 . 24 15 . 12 . . . 45 . 24 35 . . 23 12 5 33 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . . 34 . . 56 . . 35 . 16 13 . . 56 . . 45 . 26 24 12 6 34 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . 13 14 . . . . 56 . . 25 26 . . . . 56 34 . 35 46 12 6 35 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . 13 14 . . 13 . 12 . . 23 . . . 13 . 12 34 . . 24 12 4 36 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . 13 14 . . 23 . . 35 . . 25 . . 23 . . 45 . 23 45 12 5 37 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . 13 14 . . 35 . 25 . . 23 . . . 35 . 25 34 . . 24 12 5 38 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . 13 14 . . 56 . . . . 25 26 . . 56 . . 34 . 35 46 12 6 39 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 . 13 14 . . 56 . . 35 . 23 26 . . 56 . . 45 . . 46 12 6 40 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 34 . . . . . . 15 23 35 . 12 . . . . 15 24 45 12 . 12 5 41 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 34 . . . . 15 . . 23 35 . 12 . . 15 . . 24 45 12 . 12 5 42 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . 34 34 . . . 13 24 . . . 34 . 12 . 13 24 . . 34 . 12 . 12 4 43 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 24 34 . 12 . . 13 . . 24 34 12 . . . 13 . 13 . . . . 12 4 44 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 24 34 . 12 . . 14 . . 24 . 12 . . . 14 . 13 . 34 . . 12 4 45 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 12 . . 34 . 12 34 . . 15 . . 35 . . 13 . . 25 . . 45 . . 24 12 5 46 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 13 . . 23 . . 12 . . 14 . . 25 . 12 45 . . 34 . . 35 . . 45 12 5 47 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 13 . . 23 . . 12 . . 14 . . 25 45 12 . . . 34 . . 35 45 . . 12 5 48 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 13 . . 23 . . 12 . . 14 . 45 . . 15 . . . 34 . 45 23 . 25 . 12 5 49 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 13 . . 23 . . 12 . 24 . . 14 . . 12 . . 24 13 . 14 23 . . . 12 4 50 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 13 . . 34 . . 14 . 25 . . . 45 . . 24 . 25 13 . . 35 . 12 . 12 5 51 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 34 . . 34 . . . . . 35 . . 36 . 15 16 . . 45 . . 46 . 25 26 12 6 52 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . 34 . . 34 . . . . . 35 . 15 23 . . 12 . . 45 . 15 24 . 12 . 12 5 53 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . . . . . . . 12 . . 45 . 14 25 . . 12 . . 45 12 34 35 12 5 54 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . . . . . . . 45 . . 46 . 35 36 . . 45 . . 46 12 15 26 12 6 55 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . . . . . . . 45 . 14 25 . 13 23 . . 45 . 14 25 12 . . 12 5 56 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 . 13 23 . . 34 . . 13 14 . . . . 34 . . 23 24 . . 12 4 57 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 . 13 23 . . 45 . . 14 15 . . . . 45 . . 24 25 . . 12 5 58 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 12 . . . . . . 45 . . 34 35 . . . . 45 12 . 14 25 12 5 59 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 12 . . . . 13 . . 14 . . 34 . . 13 . . 24 . 13 24 12 4 60 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 12 . . . . 14 . 34 . . 13 . . . 14 . 34 12 . . 23 12 4 61 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 12 . . . . 45 . . . . 34 35 . . 45 . . 12 . 14 25 12 5 62 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 12 12 . . . . 45 . . 14 . 13 35 . . 45 . . 24 . . 25 12 5 63 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 13 34 . . 15 . . . 12 . 25 . . 15 . . 14 . . 45 12 5 64 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 13 34 . . 25 . . 15 12 . . . . 25 . . 45 . . 24 12 5 65 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 13 34 . . 45 . . . 25 . 24 . . 45 . . 14 15 . . 12 5 66 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 14 . . . 12 . . 13 . . 23 . . 12 . . 34 12 34 . 12 4 67 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 14 . . . 25 . . 15 12 . . . . 25 . . 45 . 34 23 12 5 68 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 14 . . . 35 . . 15 12 . 23 . . 35 . . 45 . 34 . 12 5 69 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 14 . . . 45 . . . . 34 35 . . 45 . . 14 12 . 25 12 5 70 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 14 . 14 . . . 45 . . . 25 34 23 . . 45 . . 14 15 . . 12 5 71 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 45 . . 45 . . . . . 46 . 36 34 . . . . . 56 12 16 25 12 6 72 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 45 . 34 35 . . . . . 46 16 14 . . . . . . 56 26 . 25 12 6 73 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . . . 45 . 34 35 . . 45 . . . 12 14 25 . . 45 . . 45 . . . 12 5 74 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . 12 . . 13 . . 23 . . 14 . . 14 . . . . . 24 . . 34 12 13 . 12 4 75 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . 14 . . 24 . 13 23 . . 15 . . 25 12 . . . . 45 . . 45 . . . 12 5 76 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . . . . . . . . . 15 16 . 35 36 . . . . 25 26 . 45 46 12 6 77 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . . . . . . . 15 . . 12 . 23 35 . . 15 . 12 . . 24 45 12 5 78 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . . . . . . 13 24 . . 12 . . 34 . 13 24 . 12 . . 34 . 12 4 79 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . 12 . . 12 . . . . 15 . . 35 13 . . . . 25 . . 45 24 12 5 80 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . 12 . 13 23 . . . . 15 . . 14 45 . . . . 25 . . . 25 12 5 81 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . 12 . 13 23 . . 12 . . . . 14 24 . . 12 . 12 . . . . 12 4 82 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . 12 . 13 23 . . 14 . . . . 14 . . . 14 . 12 . . . 24 12 4 83 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . 13 . . 13 . . . . 15 . . 45 14 . . . . 25 23 . 35 . 12 5 84 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . . . . 13 . . 13 . . 24 . . 23 . 34 . . . 24 . 12 . . . 14 12 4 85 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . 34 34 . . 12 . . 12 . . . . . 13 . 14 . . . 34 . . 23 . 24 . . 34 . 12 4 86 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 34 35 45 . . . . . . . . . . . . . . 12 . 15 25 . . . . 12 . 34 13 24 12 5 87 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 34 35 45 . . . . . . . . . . . . . 13 14 . 35 45 . . . . 23 24 34 . . 12 5 88 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . 34 . 34 . . . . . 13 . . 13 . . . . 24 . . . 24 . . . . 24 13 34 12 . 12 4 89 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . . . 34 . 34 . . . . . 13 . . 13 . . 24 . . . . . 24 . . 24 . . 13 34 12 . 12 4 90 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 12 12 . . . . . . . . 12 . . 12 . . 34 . 13 . . 14 . . . 34 . 23 . . 24 . 12 4 91 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 12 12 . . . . . . . . 13 . . 13 . . . . . 24 . . 24 . . . . 12 34 . 12 34 12 4 92 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 13 . . . . . . . . . . . . . . 24 . . 13 34 . 12 . . 24 . 13 . 34 12 . 12 4 93 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 13 . . . . . . . . 12 . . 12 . . 24 . 14 . . 12 . . . 24 . 34 23 . . . 12 4 94 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 13 . . . . . . . . 12 . . 12 . . 34 . . 23 . 24 . . . 34 . 13 . . 14 . 12 4 95 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 13 . . . . . . . . 14 . . 14 . . . . 15 . . 15 . . . . . 35 34 . 25 24 12 5 96 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 13 . . . . . . . . 14 . . 14 . . 23 . . 34 . . 24 . . 23 . 13 . . 12 . 12 4 97 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 13 13 . . . . . 23 . . 13 . . 12 . . 24 . . . . 24 . . . 34 . 13 . . 14 . 12 4 98 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . . . . . . . . . 35 36 . 15 16 . . . . 45 46 . 25 26 12 6 99 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . . . . . . . 15 . 23 35 . . 12 . . 15 . 24 45 . 12 . 12 5 100 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . . . . . . 13 24 . . 34 . . 12 . 13 24 . 34 . . 12 . 12 4 101 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . 12 . . 12 . . . . 35 13 . 15 . . . . . 45 24 . 25 . 12 5 102 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . 13 . . 13 . . . . 35 . . 25 23 . . . . 45 14 . 15 . 12 5 103 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . 13 . . 13 . . 24 . . 14 . 12 . . . 24 . 34 . . . 23 12 4 104 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . 15 . . 15 . . . . 23 13 . 12 . . . . . 24 45 . . 25 12 5 105 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . 34 . 13 14 . . 23 . . . . 23 . . . 23 . 34 . . . 24 12 4 106 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . . . . 34 . 13 14 . . 34 . . . . 23 24 . . 34 . 34 . . . . 12 4 107 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . . 34 34 . . . . . 12 . . . . . 12 . . 13 . . 34 . 14 . . . 23 . 34 . . 24 . 12 4 108 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 12 13 23 . . . . . . . . 24 . . 24 . . . . 13 34 . . 14 . . . 12 . . . 12 . 12 4 109 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 12 13 23 . . . . . . . 13 23 . . 12 . . . 14 . . . 14 . . . . 24 . . . 24 . 12 4 110 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 12 13 23 . . . . . . . 13 23 . . 12 . . 12 . . . . 12 . . . 12 12 . . . . . 12 3 111 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 12 13 23 . . . . . . 12 . . . . 12 . . 12 . . . . 12 . . . 12 . 13 23 . . . 12 3 112 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 12 13 23 . . . . . . 12 . . . . 12 . . 13 . . 23 . 12 . . . 13 . 13 . . . . 12 3 113 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 13 14 34 . . . . . . . . . . . . . . . . . 34 . 13 14 . . . 13 14 . . 23 24 12 4 114 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 13 14 34 . . . . . . . . . . . . . . 23 . 14 34 . . 12 . . 23 13 . . . 12 . 12 4 115 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 13 14 34 . . . . . . . . 23 . . 23 . . . . 14 24 . 12 . . . . 13 . . . . 13 12 4 116 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 13 14 34 . . . . . . . . 34 . 23 24 . . . . 14 . . . 14 . . . 13 . . . 13 . 12 4 117 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 13 14 34 . . . . . . . 12 . . . 12 . . . . 24 . . 24 . . . . 13 . 34 . 14 . 12 4 118 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 13 14 34 . . . . . . . 12 . . . 12 . . . . 24 34 . 23 . . . . 13 . . . 13 . 12 4 119 (12,2)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 34 35 45 . . . . . . . . . . . . . . . . . 45 . 14 15 . . . 34 35 . . 24 25 12 5 120 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 12 . . . 34 35 45 . . . . . . . . . . . . . . . . 15 25 . . 12 . . . 34 13 24 . 12 . 12 5 121 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . 12 13 23 . . . . . . . . . . . . . . . . . 23 12 13 . . . . 12 13 . . . 23 12 3 122 (12,1)
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 13 23 . . . 12 13 23 . . . . . . . . 23 . . 23 . . . . 13 . . 13 . . . . 12 . . 12 . . 12 3 123 (12,1)
